Student_ID,Age,Gender,Education_Level,Daily_Social_Media_Hours,Daily_AI_Tool_Usage_Hours,Sleep_Hours,Physical_Activity_Hours,Mental_Health_Score,Physical_Health_Score,Social_Isolation_Score,Burnout_Level,Academic_Performance_Score,Academic_Failure_Risk
STU_03991,25,Male,University,1.72,1.43,8.19,2.5,81.6,98.37,4.64,Low,81.52,0
STU_03992,18,Male,College,7.67,1.45,6.07,2.45,78.7,95.54,3.23,Low,83.32,0
STU_03993,16,Female,High School,2.36,0.05,7.29,2.7,66.64,91.19,2.7,Low,64.38,0
STU_03994,17,Female,High School,4.74,2.17,5.98,1.07,58.98,70.92,6.09,Moderate,78.19,0
STU_03995,17,Non-binary,High School,0.44,1.43,6.98,0.0,75.94,69.42,4.89,Low,85.92,0
STU_03996,21,Male,College,3.54,1.05,6.95,0.0,46.76,90.69,3.13,Moderate,88.61,0
STU_03997,13,Male,High School,7.81,2.6,5.47,1.17,57.37,96.15,5.44,Moderate,76.81,0
STU_03998,25,Female,University,3.22,1.83,7.33,0.87,84.13,97.38,4.68,Low,97.99,0
STU_03999,14,Female,High School,5.73,0.0,7.16,1.27,67.57,95.99,4.41,Low,86.13,0
STU_04000,25,Female,University,3.28,1.5,9.71,0.77,87.63,97.03,2.71,Low,77.76,0
STU_04001,18,Male,College,5.58,2.26,3.71,0.0,81.53,84.53,6.87,Low,76.85,0
STU_04002,17,Male,High School,6.36,0.53,6.15,2.35,81.02,75.52,2.54,Low,65.09,0
STU_04003,23,Male,University,2.8,3.13,5.87,0.04,74.99,78.53,3.52,Moderate,84.39,0
STU_04004,19,Male,College,2.34,2.64,3.8,2.31,55.91,96.23,2.37,Moderate,91.77,0
STU_04005,15,Non-binary,High School,3.49,0.93,7.32,2.4,73.89,99.25,2.71,Low,86.99,0
STU_04006,15,Male,High School,3.44,3.9,6.39,0.51,71.83,85.31,5.54,Moderate,81.93,0
STU_04007,22,Male,University,0.0,5.0,7.86,2.52,82.4,98.19,3.32,Low,78.27,0
STU_04008,14,Male,High School,5.34,2.37,7.42,1.96,75.13,94.35,3.99,Low,93.5,0
STU_04009,25,Male,University,5.45,2.12,5.38,0.31,77.43,79.74,5.43,Moderate,85.43,0
STU_04010,15,Female,High School,0.01,1.93,6.81,1.13,68.36,90.4,4.56,Moderate,86.27,0
STU_04011,22,Male,University,6.6,1.55,7.93,4.15,72.45,91.17,3.97,Low,71.18,0
STU_04012,13,Male,High School,3.5,0.82,4.62,3.41,69.36,98.01,2.16,Low,68.05,0
STU_04013,17,Non-binary,High School,5.32,2.71,5.9,0.0,78.61,74.71,5.17,Low,78.84,0
STU_04014,24,Male,University,3.88,1.13,6.8,0.0,70.15,99.36,4.16,Low,63.98,0
STU_04015,17,Female,High School,5.32,0.0,5.94,1.43,82.11,90.59,4.76,Moderate,76.69,0
STU_04016,24,Male,University,4.79,6.16,5.78,0.32,58.21,88.61,6.0,Moderate,83.41,0
STU_04017,23,Female,University,6.69,5.56,7.54,2.0,72.19,81.9,3.47,Low,60.73,0
STU_04018,19,Male,College,4.5,2.7,7.79,0.26,79.88,93.09,3.42,Low,82.75,0
STU_04019,16,Male,High School,6.38,0.16,4.95,1.56,80.21,94.43,6.25,Low,80.53,0
STU_04020,15,Female,High School,7.41,6.1,6.13,2.35,60.5,82.11,2.36,Moderate,60.93,0
STU_04021,13,Male,High School,4.29,3.44,6.71,0.0,62.68,68.3,6.35,Low,74.55,0
STU_04022,24,Female,University,3.84,1.84,7.66,0.84,76.62,99.77,4.87,Low,79.38,0
STU_04023,20,Male,College,5.91,5.22,7.57,1.34,73.93,99.37,6.18,High,78.23,0
STU_04024,25,Female,University,0.0,0.71,7.88,1.69,85.29,93.93,1.48,Low,88.23,0
STU_04025,15,Female,High School,2.31,0.0,9.24,1.38,72.86,99.06,1.52,Low,73.39,0
STU_04026,25,Male,University,2.23,1.32,8.73,2.45,83.14,98.13,2.69,Low,78.44,0
STU_04027,14,Male,High School,5.88,3.8,8.04,0.29,54.19,86.99,4.19,High,77.53,0
STU_04028,23,Female,University,4.88,6.6,5.89,0.38,66.6,73.83,6.24,Low,83.28,0
STU_04029,16,Female,High School,7.67,1.22,6.5,3.03,68.73,86.06,3.85,Low,85.67,0
STU_04030,15,Male,High School,7.52,0.4,6.24,0.87,70.78,68.74,4.45,Low,91.17,0
STU_04031,25,Female,University,0.0,2.56,6.41,0.0,58.33,87.29,2.56,Low,80.67,0
STU_04032,13,Male,High School,0.28,2.48,8.49,0.0,87.22,86.78,4.24,Low,97.83,0
STU_04033,15,Male,High School,4.6,5.89,6.99,1.79,67.48,98.16,4.68,Low,74.46,0
STU_04034,24,Female,University,0.63,2.96,6.42,0.57,81.35,75.04,3.88,Low,99.37,0
STU_04035,14,Female,High School,0.0,6.3,7.3,2.23,72.99,98.88,3.88,Low,85.77,0
STU_04036,20,Female,College,2.66,4.98,5.0,1.78,69.6,71.19,3.78,Moderate,74.24,0
STU_04037,18,Male,College,0.0,4.16,3.83,0.0,53.09,78.83,4.14,Moderate,71.67,0
STU_04038,21,Male,College,1.93,0.0,7.55,2.0,84.94,97.1,3.34,Low,90.89,0
STU_04039,20,Female,College,6.28,1.79,8.45,1.21,75.25,97.93,3.05,Low,96.13,0
STU_04040,22,Male,University,3.28,2.96,5.95,1.2,66.02,78.05,4.89,Low,95.49,0
STU_04041,15,Male,High School,8.24,0.0,5.99,0.18,40.91,84.12,3.97,High,59.3,1
STU_04042,17,Male,High School,3.08,1.3,5.88,0.0,60.81,88.61,5.64,Low,79.11,0
STU_04043,19,Female,College,5.88,1.92,6.37,0.21,77.04,90.28,4.11,Moderate,76.89,0
STU_04044,17,Male,High School,3.18,1.09,6.46,0.0,73.81,78.86,2.31,Low,69.98,0
STU_04045,20,Male,College,3.96,6.3,6.23,0.31,77.01,86.03,6.02,Moderate,67.11,0
STU_04046,24,Female,University,3.52,3.39,5.4,0.14,61.2,95.97,4.23,Low,84.4,0
STU_04047,17,Female,High School,5.89,2.13,6.12,2.87,69.99,99.83,3.08,Moderate,90.34,0
STU_04048,13,Male,High School,6.31,0.0,5.53,0.73,63.16,77.96,3.8,Moderate,62.15,0
STU_04049,17,Female,High School,9.65,1.55,3.33,0.0,46.73,63.57,5.06,Severe,85.43,1
STU_04050,16,Male,High School,4.54,5.37,7.15,1.83,62.9,90.16,4.03,Low,80.31,0
STU_04051,18,Male,College,5.87,1.4,6.79,3.25,68.31,95.1,4.44,Moderate,91.44,0
STU_04052,15,Female,High School,1.93,1.78,7.08,4.48,81.53,98.03,2.77,Low,97.66,0
STU_04053,23,Male,University,6.22,0.16,7.03,0.0,76.92,77.1,4.04,Moderate,77.65,0
STU_04054,17,Male,High School,4.56,2.8,4.67,1.96,62.32,89.87,6.52,Moderate,79.79,0
STU_04055,14,Female,High School,0.0,3.08,8.84,0.32,81.35,83.74,4.08,Low,86.56,0
STU_04056,23,Female,University,2.33,2.83,6.71,2.48,78.61,91.5,3.16,Low,90.23,0
STU_04057,18,Female,College,0.0,0.38,8.72,0.26,67.0,86.22,2.57,Low,95.84,0
STU_04058,25,Male,University,2.65,3.42,5.07,0.6,66.41,83.96,6.27,Low,93.66,0
STU_04059,24,Male,University,5.27,1.76,6.12,2.78,62.29,89.17,3.05,Low,88.8,0
STU_04060,18,Male,College,3.75,2.93,8.75,0.49,77.83,85.77,4.99,Moderate,83.83,0
STU_04061,17,Male,High School,6.04,3.92,7.1,1.52,71.49,89.04,4.11,Moderate,94.51,0
STU_04062,18,Male,College,0.0,3.26,5.52,3.33,78.92,83.96,2.29,Low,85.71,0
STU_04063,23,Female,University,6.9,3.68,6.76,1.2,80.56,87.53,3.75,Moderate,70.11,0
STU_04064,19,Male,College,5.11,3.74,5.59,0.85,67.71,91.16,5.42,High,76.03,0
STU_04065,24,Male,University,1.34,4.07,5.5,1.42,56.57,90.7,5.46,Moderate,83.85,0
STU_04066,17,Female,High School,4.44,4.26,5.65,2.03,80.11,97.59,5.39,Low,79.79,0
STU_04067,13,Male,High School,9.98,4.66,5.71,0.0,68.04,79.17,7.2,High,31.67,1
STU_04068,20,Non-binary,College,8.16,3.28,6.09,1.42,62.65,85.47,4.88,High,67.46,1
STU_04069,16,Male,High School,8.69,4.01,4.75,2.2,63.32,90.02,6.09,Severe,57.87,1
STU_04070,21,Female,College,3.97,2.81,6.42,2.79,88.48,85.69,4.42,Low,68.13,0
STU_04071,22,Female,University,7.34,3.74,4.8,1.18,60.47,82.24,6.17,High,67.51,1
STU_04072,24,Female,University,7.78,1.68,6.02,0.51,49.02,86.56,3.81,Moderate,68.79,0
STU_04073,18,Male,College,1.89,0.0,7.68,0.0,82.92,83.49,2.63,Moderate,87.74,0
STU_04074,13,Female,High School,7.73,5.11,3.87,0.73,57.29,88.22,6.39,High,59.59,1
STU_04075,15,Male,High School,7.16,2.85,4.65,0.05,53.97,71.43,3.91,Severe,73.7,1
STU_04076,15,Male,High School,2.82,2.81,6.03,0.92,70.13,78.76,3.79,Low,83.64,0
STU_04077,22,Male,University,4.73,4.12,7.01,0.0,70.11,97.49,5.39,Moderate,64.55,0
STU_04078,24,Male,University,7.9,1.31,4.79,0.69,60.41,97.58,5.85,Severe,73.61,1
STU_04079,24,Male,University,4.36,2.31,7.53,1.88,79.59,99.68,4.93,Low,82.47,0
STU_04080,16,Male,High School,6.71,1.45,4.93,1.57,48.74,80.73,5.63,Moderate,57.83,0
STU_04081,18,Male,College,3.32,2.16,5.61,1.48,62.57,88.49,4.09,High,95.93,0
STU_04082,19,Female,College,1.76,1.8,6.53,1.27,81.41,91.56,3.95,Low,72.5,0
STU_04083,22,Male,University,1.5,1.5,6.43,0.78,82.21,80.18,5.27,Low,77.56,0
STU_04084,16,Female,High School,3.8,3.2,5.64,1.24,77.96,91.9,3.12,Low,78.31,0
STU_04085,18,Non-binary,College,5.6,0.0,5.03,2.5,57.72,70.67,2.55,Moderate,72.32,0
STU_04086,23,Male,University,0.11,4.87,5.08,0.65,80.43,89.89,4.04,Low,87.33,0
STU_04087,13,Female,High School,9.32,1.22,6.93,0.34,61.35,80.83,6.87,High,74.91,0
STU_04088,20,Non-binary,College,7.17,3.37,6.09,0.59,73.84,77.91,6.68,High,85.72,0
STU_04089,19,Male,College,5.78,3.48,8.27,0.0,57.5,84.13,6.15,Moderate,96.7,0
STU_04090,23,Male,University,6.54,1.97,6.27,2.02,70.22,96.73,4.72,Moderate,70.7,0
STU_04091,23,Female,University,2.88,3.28,7.21,0.0,58.65,84.46,4.87,Moderate,86.05,0
STU_04092,21,Female,College,0.81,0.55,8.99,2.59,82.06,98.25,1.51,Low,81.45,0
STU_04093,15,Female,High School,5.52,1.51,7.2,0.55,59.02,91.24,4.98,High,77.51,0
STU_04094,14,Male,High School,7.11,2.06,5.8,2.67,68.01,95.35,4.05,Moderate,69.45,0
STU_04095,13,Female,High School,3.27,3.32,6.02,1.69,71.29,82.29,4.06,Moderate,79.37,0
STU_04096,15,Male,High School,2.14,1.89,7.41,0.15,55.47,92.84,4.98,Moderate,95.0,0
STU_04097,17,Male,High School,3.15,2.21,7.39,0.21,80.39,98.41,6.21,Low,72.51,0
STU_04098,23,Male,University,5.7,3.99,6.74,2.57,75.95,97.59,5.17,Moderate,67.59,0
STU_04099,14,Male,High School,6.0,3.21,6.07,0.07,85.06,88.28,6.47,Moderate,69.57,0
STU_04100,24,Female,University,8.66,6.43,4.75,2.16,55.84,98.54,5.93,Severe,62.98,1
STU_04101,15,Female,High School,5.62,0.87,7.14,1.48,69.21,90.26,5.29,Low,92.48,0
STU_04102,16,Female,High School,2.42,0.19,6.97,1.29,76.17,86.19,3.5,Low,93.11,0
STU_04103,19,Male,College,3.76,5.94,4.71,3.84,60.22,94.59,4.0,Low,63.16,0
STU_04104,25,Female,University,1.88,2.97,6.06,3.97,74.59,79.62,3.13,Low,76.27,0
STU_04105,15,Female,High School,7.27,4.9,4.63,0.67,76.47,86.36,8.01,High,64.06,0
STU_04106,21,Male,College,1.71,0.69,7.63,1.14,83.16,91.52,1.84,Low,94.19,0
STU_04107,20,Female,College,3.09,1.62,6.0,2.41,78.99,98.74,3.18,Low,96.5,0
STU_04108,16,Female,High School,5.7,2.74,9.0,2.93,70.33,98.88,3.02,Low,61.64,0
STU_04109,25,Female,University,8.49,2.5,6.63,1.73,73.28,78.41,4.37,Low,87.47,0
STU_04110,13,Male,High School,11.64,2.36,7.44,0.22,54.27,82.81,6.17,Severe,81.2,1
STU_04111,13,Female,High School,1.15,0.0,9.28,0.0,81.41,83.23,4.18,Low,78.32,0
STU_04112,13,Female,High School,6.09,2.29,5.95,1.21,76.53,88.06,3.62,Moderate,86.95,0
STU_04113,13,Male,High School,4.44,3.11,7.85,2.27,80.16,98.6,2.81,Moderate,91.98,0
STU_04114,20,Female,College,3.88,1.89,6.85,0.86,87.1,84.04,4.9,Low,82.37,0
STU_04115,15,Male,High School,3.79,4.26,7.94,1.03,74.29,98.56,5.06,Low,67.69,0
STU_04116,18,Female,College,1.41,4.27,5.18,1.95,76.47,99.25,5.92,Low,75.93,0
STU_04117,15,Female,High School,8.67,2.89,6.33,0.0,75.41,91.34,6.54,High,80.68,0
STU_04118,23,Female,University,0.0,1.19,7.83,0.88,75.64,97.82,3.32,Low,90.11,0
STU_04119,17,Female,High School,4.13,3.14,8.24,1.27,68.53,98.97,2.75,Moderate,99.92,0
STU_04120,25,Male,University,8.24,3.4,4.59,0.57,72.35,75.54,5.94,High,74.01,0
STU_04121,25,Male,University,5.07,2.68,6.16,1.64,63.82,67.35,4.01,Low,81.76,0
STU_04122,19,Female,College,2.82,1.16,7.25,1.22,63.91,87.35,3.2,Moderate,87.53,0
STU_04123,14,Male,High School,2.93,4.02,7.17,0.0,69.55,83.28,4.93,High,74.53,0
STU_04124,18,Male,College,6.7,3.27,8.43,0.0,64.52,77.34,4.6,Low,79.51,0
STU_04125,25,Male,University,3.74,1.78,7.11,2.44,78.78,85.53,2.64,Low,87.79,0
STU_04126,18,Male,College,4.42,2.78,7.14,0.81,77.9,98.29,3.82,Low,89.24,0
STU_04127,23,Female,University,6.06,0.84,7.61,1.27,64.17,90.48,5.13,Low,78.8,0
STU_04128,15,Female,High School,6.83,0.0,6.72,0.82,83.96,76.64,5.06,Low,77.96,0
STU_04129,18,Male,College,3.1,0.0,6.23,2.22,78.73,97.81,5.65,Low,82.51,0
STU_04130,22,Male,University,1.09,2.97,6.13,0.34,65.96,93.01,4.34,Moderate,97.14,0
STU_04131,22,Male,University,1.99,1.96,7.95,2.6,65.37,98.62,5.65,Low,81.28,0
STU_04132,17,Male,High School,7.95,3.26,5.79,3.01,59.74,93.81,4.0,Moderate,68.97,0
STU_04133,24,Male,University,4.67,4.0,5.11,4.12,54.61,92.89,3.59,High,63.32,1
STU_04134,14,Male,High School,1.38,3.13,5.78,0.0,84.24,84.23,4.13,Low,81.42,0
STU_04135,21,Female,College,2.17,1.34,7.12,2.52,84.06,97.88,3.24,Low,86.3,0
STU_04136,20,Female,College,7.41,3.24,6.75,2.63,74.77,81.35,3.63,Low,74.92,0
STU_04137,15,Male,High School,4.72,1.8,7.61,0.0,63.27,70.64,6.29,Low,88.36,0
STU_04138,20,Female,College,0.31,1.92,7.55,0.35,68.87,99.32,3.96,Low,99.08,0
STU_04139,21,Female,College,1.74,4.39,5.14,0.19,76.52,81.31,4.62,Low,89.18,0
STU_04140,15,Male,High School,7.38,3.53,5.26,1.41,69.62,90.39,4.09,Low,71.8,0
STU_04141,15,Male,High School,3.08,1.75,4.58,2.94,76.44,96.95,3.94,Low,84.84,0
STU_04142,14,Female,High School,9.74,1.03,7.74,0.0,62.45,62.72,5.58,Moderate,89.09,0
STU_04143,20,Male,College,9.29,5.0,3.16,0.0,55.68,65.35,5.84,Severe,61.52,1
STU_04144,22,Female,University,8.22,2.42,6.42,0.35,54.22,53.63,4.88,High,80.77,0
STU_04145,13,Female,High School,5.75,0.44,7.61,1.21,72.53,94.85,4.58,Moderate,73.22,0
STU_04146,20,Male,College,7.08,1.7,7.16,0.97,73.03,88.46,4.06,Low,73.06,0
STU_04147,19,Female,College,4.36,0.0,9.19,1.31,73.4,81.14,2.35,Low,92.25,0
STU_04148,19,Female,College,4.43,0.0,5.82,0.0,77.2,90.6,4.03,Low,80.16,0
STU_04149,15,Male,High School,1.5,4.22,6.3,0.43,65.6,80.54,4.82,Low,78.03,0
STU_04150,13,Male,High School,4.39,0.92,4.41,1.12,76.85,64.24,3.63,Low,74.15,0
STU_04151,16,Female,High School,1.33,0.31,7.44,2.4,84.08,99.93,1.97,Low,93.38,0
STU_04152,21,Female,College,4.52,1.48,5.63,0.0,87.45,69.86,4.73,Low,84.23,0
STU_04153,17,Female,High School,1.47,1.89,8.01,1.62,61.43,95.0,2.54,Low,97.52,0
STU_04154,13,Female,High School,2.33,1.43,6.14,0.59,53.77,84.89,3.94,Low,71.14,0
STU_04155,17,Male,High School,0.0,0.87,7.82,0.0,55.99,99.27,4.74,Low,99.5,0
STU_04156,25,Male,University,2.54,2.43,8.91,1.05,76.41,83.81,4.08,Low,88.49,0
STU_04157,20,Male,College,2.7,2.07,5.96,1.64,82.39,86.58,2.4,Low,86.07,0
STU_04158,20,Male,College,3.73,5.55,8.01,0.42,82.8,77.52,4.69,Low,78.28,0
STU_04159,17,Female,High School,7.48,1.84,4.04,1.01,69.73,83.29,4.22,Severe,76.87,1
STU_04160,24,Non-binary,University,4.37,2.42,7.11,0.0,82.36,84.49,5.18,Low,83.07,0
STU_04161,21,Female,College,6.82,0.85,6.89,3.42,81.02,90.12,4.18,Low,72.57,0
STU_04162,13,Female,High School,6.92,3.67,5.7,0.85,85.92,99.68,6.24,Low,59.08,0
STU_04163,16,Male,High School,8.03,5.5,6.63,1.84,71.5,85.48,5.64,Moderate,78.02,0
STU_04164,15,Male,High School,2.24,2.33,7.29,1.16,78.33,94.62,3.86,Low,82.71,0
STU_04165,14,Male,High School,1.55,1.37,7.56,1.74,79.0,99.01,3.92,Low,81.78,0
STU_04166,20,Female,College,4.21,2.82,5.86,1.57,66.88,85.0,2.85,Moderate,84.56,0
STU_04167,19,Male,College,1.89,3.36,6.43,1.87,73.89,96.29,2.85,Low,99.18,0
STU_04168,21,Female,College,3.93,7.7,7.29,1.21,82.18,95.33,6.71,Low,75.35,0
STU_04169,14,Female,High School,2.13,2.23,5.8,1.39,79.21,94.66,5.05,Moderate,68.54,0
STU_04170,16,Male,High School,1.45,1.89,6.42,1.44,84.98,85.74,2.26,Low,97.9,0
STU_04171,18,Male,College,5.39,0.42,4.92,0.03,57.27,84.06,4.18,Moderate,73.82,0
STU_04172,23,Female,University,9.16,1.96,5.84,1.42,62.32,83.98,3.42,High,72.74,0
STU_04173,15,Male,High School,3.87,1.74,9.21,1.06,82.17,89.49,5.3,Low,91.78,0
STU_04174,20,Female,College,5.19,3.48,6.95,1.68,56.55,70.3,5.52,Moderate,73.22,0
STU_04175,15,Female,High School,4.66,2.01,5.11,0.0,68.82,76.31,4.8,Low,85.52,0
STU_04176,24,Male,University,4.41,0.66,8.47,1.69,77.07,97.6,4.67,Low,70.07,0
STU_04177,25,Male,University,8.07,0.6,4.98,1.29,57.88,92.6,4.38,Moderate,60.75,0
STU_04178,25,Male,University,3.81,1.74,7.84,2.02,83.58,73.64,4.23,Low,84.15,0
STU_04179,14,Female,High School,0.0,3.86,7.03,2.37,71.47,91.21,2.6,Low,90.57,0
STU_04180,25,Male,University,2.31,2.82,7.45,1.63,75.92,97.46,2.44,Low,85.81,0
STU_04181,25,Female,University,4.77,3.35,7.8,0.37,72.43,77.37,4.27,Low,98.64,0
STU_04182,15,Female,High School,4.23,2.52,4.81,0.77,50.83,77.84,3.14,High,59.86,1
STU_04183,23,Female,University,3.93,3.22,6.19,0.07,57.28,97.33,3.76,Low,69.35,0
STU_04184,18,Male,College,3.22,1.87,7.85,0.56,70.43,92.98,2.41,Low,82.71,0
STU_04185,14,Female,High School,4.71,0.95,6.46,1.63,81.75,80.8,3.61,Low,69.31,0
STU_04186,20,Female,College,9.64,0.99,5.25,0.0,73.24,55.56,5.69,High,56.23,1
STU_04187,13,Female,High School,3.68,0.9,6.69,1.65,83.24,83.33,4.02,Low,89.78,0
STU_04188,19,Female,College,9.91,4.78,4.88,0.67,50.88,68.33,5.7,Severe,46.72,1
STU_04189,14,Female,High School,5.68,4.26,5.74,0.0,67.47,86.19,4.7,High,55.64,1
STU_04190,22,Female,University,2.82,1.73,8.59,0.96,75.29,99.36,4.35,Low,97.29,0
STU_04191,24,Male,University,6.67,2.8,5.75,0.51,74.12,78.32,6.15,Moderate,74.08,0
STU_04192,18,Female,College,0.0,3.76,8.76,2.26,83.83,92.6,2.19,Low,86.93,0
STU_04193,24,Male,University,4.46,1.44,7.97,1.51,80.83,99.77,4.22,Low,91.83,0
STU_04194,14,Female,High School,5.8,2.28,6.99,0.13,71.82,87.48,4.09,Low,76.44,0
STU_04195,14,Female,High School,5.83,0.79,5.87,0.37,81.11,74.53,3.99,Moderate,71.65,0
STU_04196,22,Male,University,6.09,0.93,6.79,1.27,80.03,86.3,5.33,Low,87.65,0
STU_04197,25,Female,University,6.31,3.71,6.28,2.65,82.55,98.36,3.29,Moderate,81.96,0
STU_04198,20,Female,College,5.24,2.62,5.78,0.83,68.75,82.14,4.76,Moderate,87.67,0
STU_04199,24,Male,University,6.31,2.55,6.44,1.04,76.18,82.66,5.13,Moderate,78.71,0
STU_04200,14,Female,High School,3.1,4.55,6.01,0.0,75.32,79.56,4.99,Low,68.3,0
STU_04201,19,Male,College,7.44,1.73,8.44,0.64,78.02,93.59,5.29,Low,92.07,0
STU_04202,15,Female,High School,3.35,3.79,5.28,0.09,66.96,73.71,5.01,Low,72.2,0
STU_04203,20,Female,College,7.39,1.01,7.13,2.5,75.2,84.04,3.97,Low,73.77,0
STU_04204,19,Female,College,4.45,1.75,6.7,0.0,65.05,99.9,4.07,Moderate,78.89,0
STU_04205,20,Female,College,5.05,1.2,7.53,0.0,59.13,72.8,3.61,Low,97.98,0
STU_04206,19,Female,College,6.71,1.07,7.4,1.82,57.49,83.35,3.75,Low,84.35,0
STU_04207,23,Male,University,8.21,5.66,7.01,1.11,63.9,76.87,5.3,Moderate,66.05,0
STU_04208,18,Male,College,4.6,0.21,6.33,1.65,80.65,83.75,3.25,Low,68.58,0
STU_04209,25,Female,University,5.04,1.24,4.84,1.28,58.76,99.5,4.01,Moderate,76.14,0
STU_04210,19,Female,College,0.0,0.0,10.67,2.19,83.65,99.56,1.79,Low,83.22,0
STU_04211,17,Female,High School,2.33,1.56,6.63,1.68,72.26,95.49,2.93,Low,92.27,0
STU_04212,19,Female,College,0.72,2.17,5.39,1.95,71.3,99.35,2.65,Moderate,89.21,0
STU_04213,13,Female,High School,3.49,4.02,6.96,2.19,84.71,98.73,4.62,Low,58.63,0
STU_04214,13,Male,High School,2.83,1.6,6.75,0.28,67.87,77.01,4.07,Low,85.2,0
STU_04215,21,Female,College,2.52,0.41,8.05,0.0,86.79,93.6,2.86,Low,75.71,0
STU_04216,17,Male,High School,1.92,1.59,7.0,1.8,79.86,92.73,2.9,Low,95.93,0
STU_04217,25,Male,University,5.81,2.97,7.9,0.74,54.15,85.58,4.82,Moderate,80.69,0
STU_04218,17,Female,High School,0.02,3.87,6.81,0.59,72.33,97.53,3.89,Moderate,83.88,0
STU_04219,15,Female,High School,1.77,1.35,5.59,3.02,65.44,97.48,2.49,Low,64.24,0
STU_04220,17,Male,High School,4.58,0.8,7.49,3.65,65.68,97.39,2.76,Low,83.9,0
STU_04221,15,Female,High School,6.92,1.81,4.89,0.0,58.98,91.27,4.92,High,63.08,1
STU_04222,21,Female,College,2.17,3.12,7.03,0.0,62.88,83.86,6.1,Low,99.95,0
STU_04223,21,Female,College,7.13,3.94,7.37,1.43,74.72,84.01,3.08,Moderate,63.87,0
STU_04224,18,Female,College,0.0,0.66,6.68,0.0,76.11,84.13,4.14,Low,86.49,0
STU_04225,13,Male,High School,4.51,1.2,7.45,2.54,63.12,99.18,2.08,Low,74.34,0
STU_04226,19,Female,College,5.27,0.0,7.07,2.57,72.35,88.5,4.23,Low,69.05,0
STU_04227,19,Female,College,2.03,0.0,6.54,1.3,78.81,98.03,3.07,Low,77.49,0
STU_04228,22,Female,University,1.23,0.51,9.0,1.58,76.9,97.68,3.42,Low,64.87,0
STU_04229,22,Female,University,4.82,0.72,7.45,0.65,70.45,97.16,4.42,Moderate,79.94,0
STU_04230,16,Male,High School,4.41,1.63,8.26,0.28,80.76,99.29,2.52,Moderate,70.17,0
STU_04231,20,Male,College,2.47,3.04,5.95,0.39,69.52,98.72,5.53,Moderate,80.87,0
STU_04232,18,Female,College,3.78,2.35,6.88,2.15,84.55,85.8,3.76,Low,95.99,0
STU_04233,16,Female,High School,3.0,3.0,8.06,1.85,87.54,96.36,2.6,Low,88.68,0
STU_04234,16,Female,High School,7.63,4.13,6.09,1.5,70.41,64.1,4.21,Moderate,74.27,0
STU_04235,14,Male,High School,6.2,2.94,8.39,3.09,77.67,99.05,3.63,Moderate,81.0,0
STU_04236,14,Male,High School,4.98,2.14,5.88,0.82,72.69,81.06,5.63,Low,77.73,0
STU_04237,24,Male,University,9.22,3.33,5.88,1.53,65.99,84.32,6.22,Severe,54.41,1
STU_04238,16,Female,High School,7.09,0.0,7.53,1.95,63.27,81.99,4.21,Moderate,72.72,0
STU_04239,17,Male,High School,7.61,2.04,6.72,0.0,72.36,79.04,3.2,Low,92.64,0
STU_04240,20,Female,College,8.45,3.65,6.29,0.2,71.82,74.72,4.34,High,56.8,1
STU_04241,18,Male,College,4.11,2.24,7.15,1.02,56.07,99.31,5.26,Low,77.88,0
STU_04242,16,Female,High School,1.46,2.91,4.73,0.32,77.33,76.74,3.51,Low,93.32,0
STU_04243,25,Male,University,0.04,2.14,7.09,1.63,82.58,74.94,3.26,Low,83.07,0
STU_04244,23,Male,University,6.35,3.59,6.55,0.81,50.36,83.61,5.06,Moderate,73.42,0
STU_04245,19,Female,College,2.08,4.1,7.28,0.0,64.74,72.79,5.54,High,72.96,0
STU_04246,20,Female,College,12.82,0.0,4.54,0.73,64.05,84.88,5.64,Severe,55.21,1
STU_04247,14,Male,High School,2.39,1.31,7.37,1.56,81.52,97.82,3.33,Low,81.19,0
STU_04248,24,Female,University,1.96,0.0,7.77,1.05,76.46,95.44,3.76,Low,87.97,0
STU_04249,19,Male,College,6.44,0.0,6.86,1.52,74.27,97.05,4.3,Moderate,85.83,0
STU_04250,14,Male,High School,6.5,3.55,6.19,1.66,78.61,96.24,4.81,Low,74.13,0
STU_04251,14,Male,High School,8.99,3.93,4.73,0.0,72.57,61.71,5.83,High,62.67,0
STU_04252,20,Male,College,3.88,1.59,5.91,0.25,80.97,93.17,6.1,Low,99.29,0
STU_04253,14,Female,High School,7.4,1.25,6.66,0.0,78.6,89.68,4.12,Low,98.89,0
STU_04254,23,Male,University,4.09,2.18,4.19,3.88,85.77,99.09,4.32,Low,90.77,0
STU_04255,21,Female,College,5.86,7.54,7.23,0.0,71.14,86.0,5.38,High,65.17,0
STU_04256,24,Male,University,3.97,0.62,6.37,3.25,79.65,88.09,2.9,Low,44.24,0
STU_04257,13,Female,High School,9.28,0.07,6.59,1.16,50.79,74.93,3.88,Moderate,69.81,0
STU_04258,21,Male,College,10.17,3.58,7.05,0.0,54.39,77.49,6.15,High,80.71,0
STU_04259,13,Male,High School,1.53,3.68,5.47,2.44,82.79,94.85,3.86,Low,97.46,0
STU_04260,22,Male,University,7.69,3.19,6.55,0.98,53.38,89.38,5.27,Moderate,82.46,0
STU_04261,25,Female,University,2.17,2.63,6.63,2.85,76.6,78.47,3.12,Low,85.32,0
